-111.95,Acrobot-v1,100,reactive,L1,reward_high

-500.0,Acrobot-v1,100,reactive,L2,Unif

-86.43,Acrobot-v1,100,reactive,L2,exp_high_recent

-111.31,Acrobot-v1,100,reactive,L2,exp_high_older

-107.92,Acrobot-v1,100,reactive,L2,reward_high

-448.61,Acrobot-v1,100,reactive,KL,Unif

-500.0,Acrobot-v1,100,reactive,KL,exp_high_recent

-129.68,Acrobot-v1,100,reactive,KL,exp_high_older

-101.66,Acrobot-v1,100,reactive,KL,reward_high

-126.93,Acrobot-v1,100,reactive,JS,Unif

-99.54,Acrobot-v1,100,reactive,JS,exp_high_recent

-288.59,Acrobot-v1,100,reactive,JS,exp_high_older

-136.88,Acrobot-v1,100,reactive,JS,reward_high

